GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "41000","Oregon",8,SAGDP2N,16,"331","    Primary metal manufacturing ","Millions of current dollars",656.4,526.5,555.6,721.6,708.4,649.4,595.6,1063.2,1153.1,1504.6,1162.5,1556.2,1024.1,851.4,1251.8,1256.5,1480.8,1461.1,1367.6,1410.8,1368.7,1571.2,1649.0,1130.2,1174.5,1320.4,1338.5
 "41000","Oregon",8,SAGDP2N,17,"332","    Fabricated metal product manufacturing ","Millions of current dollars",1085.8,1045.0,1056.6,1126.7,911.4,996.2,1081.5,1111.0,1235.7,1208.8,1411.2,1284.3,1023.6,970.0,1073.7,1352.3,1310.3,1331.8,1381.6,1458.3,1533.7,1552.8,1646.6,1591.7,1573.2,1797.6,1839.0
 "41000","Oregon",8,SAGDP2N,18,"333","    Machinery manufacturing ","Millions of current dollars",781.8,703.3,801.6,1033.4,773.7,926.1,770.5,991.2,1018.4,1073.4,1249.4,1141.4,855.1,1061.6,1139.6,1082.2,1520.0,1471.5,1479.8,1555.3,1675.8,1917.6,1680.6,1877.0,2041.5,2233.1,2414.3
 "41000","Oregon",8,SAGDP2N,19,"334","    Computer and electronic product manufacturing ","Millions of current dollars",9345.0,10039.1,8006.0,10569.7,8932.3,9465.1,11728.7,12709.4,12122.1,12718.6,12495.6,13911.1,12899.4,13645.6,14810.8,13478.0,12198.4,12376.8,12920.3,13074.5,14255.3,13910.2,13666.3,13912.7,13116.0,15198.1,15459.1
 "41000","Oregon",8,SAGDP2N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Millions of current dollars",199.2,251.1,239.2,280.3,341.8,157.9,157.8,206.1,216.2,299.0,278.3,349.5,301.2,326.1,325.3,226.0,350.7,281.3,447.6,432.8,413.5,388.4,378.5,349.4,394.2,435.9,467.4
 "41000","Oregon",8,SAGDP2N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Millions of current dollars",574.1,491.8,519.4,587.7,474.9,631.2,638.9,770.6,807.7,773.2,781.1,545.3,223.2,429.8,456.8,587.8,568.5,575.4,633.3,564.4,592.1,638.4,716.2,698.6,730.1,782.2,832.7
 "41000","Oregon",8,SAGDP2N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Millions of current dollars",287.1,242.6,273.5,300.3,274.9,314.3,336.7,462.7,378.0,590.8,652.3,346.2,361.3,368.2,370.5,372.1,559.1,627.2,685.5,755.6,748.0,799.8,835.2,739.3,735.1,782.3,867.9
 "41000","Oregon",8,SAGDP2N,23,"337","    Furniture and related product manufacturing ","Millions of current dollars",292.4,310.3,325.3,358.1,328.9,408.6,438.5,386.4,466.9,489.8,430.0,346.5,261.3,216.6,230.7,254.5,274.5,302.3,392.2,467.3,410.5,411.9,395.6,392.3,380.5,406.2,401.7
 "41000","Oregon",8,SAGDP2N,24,"339","    Miscellaneous manufacturing ","Millions of current dollars",420.0,395.2,430.0,425.5,418.2,486.5,424.2,478.6,535.1,567.1,641.8,718.1,701.6,718.8,696.9,768.9,785.5,798.4,662.8,615.6,764.1,878.5,819.7,846.7,887.1,989.6,1118.9
 "41000","Oregon",8,SAGDP2N,25,"311-316,322-326","   Nondurable goods manufacturing ","Millions of current dollars",3474.2,3762.8,3872.7,4311.2,4074.9,4418.6,3947.1,4396.6,4631.3,5011.0,4908.7,4517.8,5487.9,4974.6,4885.2,4680.4,5244.9,5460.0,6063.6,6010.8,6373.5,6805.8,6574.6,6948.3,7317.0,7501.0,7854.7
 "41000","Oregon",8,SAGDP2N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Millions of current dollars",1314.4,1373.1,1319.6,1457.3,1579.3,1904.8,1636.5,1733.2,1954.9,2176.5,2273.5,2080.5,2640.1,2168.9,2064.5,2154.2,2528.2,2777.9,3125.3,3211.3,3716.6,3961.9,3668.9,3871.6,3951.0,3789.1,4225.9
 "41000","Oregon",8,SAGDP2N,27,"313-314","    Textile mills and textile product mills ","Millions of current dollars",34.9,42.3,55.1,54.0,56.0,58.3,47.0,89.2,82.2,90.5,87.6,56.8,50.3,50.2,53.3,73.0,58.5,63.8,69.9,70.4,56.8,59.6,57.2,54.9,57.6,55.6,56.0
 "41000","Oregon",8,SAGDP2N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Millions of current dollars",64.7,53.4,60.6,66.4,77.4,54.9,40.2,107.7,109.3,147.3,151.5,102.5,108.4,109.9,105.1,112.8,98.7,89.7,122.1,108.5,93.0,99.5,102.8,128.1,133.3,152.2,150.8
 "41000","Oregon",8,SAGDP2N,29,"322","    Paper manufacturing ","Millions of current dollars",852.4,965.7,992.5,1082.0,743.8,944.6,719.8,960.5,996.8,950.1,777.4,764.1,1207.1,1064.3,989.3,903.7,953.4,827.5,857.0,811.7,749.7,746.9,714.0,919.8,829.9,894.1,963.7
 "41000","Oregon",8,SAGDP2N,30,"323","    Printing and related support activities ","Millions of current dollars",408.8,466.8,467.5,483.3,475.1,440.2,427.8,426.5,436.8,493.0,522.3,506.6,375.4,390.6,464.5,398.1,406.2,462.6,467.0,439.6,383.1,394.1,392.5,322.8,352.0,387.5,395.2
 "41000","Oregon",8,SAGDP2N,31,"324","    Petroleum and coal products manufacturing ","Millions of current dollars",58.6,77.1,60.8,66.8,76.7,78.7,103.7,105.9,99.8,88.8,85.7,118.2,111.9,131.8,142.5,165.4,179.6,240.5,188.0,142.5,190.7,157.8,182.7,149.0,194.4,409.1,297.8
 "41000","Oregon",8,SAGDP2N,32,"325","    Chemical manufacturing ","Millions of current dollars",399.6,423.4,516.8,697.7,685.1,545.3,579.3,589.8,502.0,599.6,565.6,521.9,602.6,601.4,611.5,478.4,623.3,585.7,733.1,751.0,693.8,804.1,864.3,935.5,1090.3,1208.3,1166.0
 "41000","Oregon",8,SAGDP2N,33,"326","    Plastics and rubber products manufacturing ","Millions of current dollars",340.8,361.1,399.7,403.6,381.5,391.7,392.8,383.7,449.6,465.1,445.0,367.3,392.2,457.4,454.5,394.7,397.0,412.4,501.2,475.8,489.9,581.9,592.2,566.5,708.5,605.1,599.4
 "41000","Oregon",8,SAGDP2N,34,"42","  Wholesale trade ","Millions of current dollars",6716.9,6982.9,7072.6,7831.4,7423.3,7471.9,7954.6,8929.4,9701.5,10385.3,11011.3,11274.7,10404.8,10910.9,11134.4,11921.4,10627.2,10954.2,11570.7,11917.9,12467.9,13050.6,13930.5,14193.6,15928.4,17317.1,17728.8
 "41000","Oregon",8,SAGDP2N,35,"44-45","  Retail trade ","Millions of current dollars",6463.9,7083.2,7184.2,7426.0,7388.8,7590.3,7890.5,8125.5,8554.4,9091.5,9154.0,8780.5,8511.2,8790.3,8772.6,9229.5,9843.8,10264.5,11142.0,11894.6,12849.5,13571.0,14279.9,14978.0,17031.6,18111.8,19714.3
 "41000","Oregon",8,SAGDP2N,36,"48-49","  Transportation and warehousing ","Millions of current dollars",3061.6,3291.0,3372.7,3659.5,3393.6,3417.0,3668.3,4089.8,4430.9,4642.9,4642.8,4713.6,4340.5,4618.4,4680.9,5033.0,5149.9,5562.7,6066.0,6365.0,6766.7,7143.7,7546.3,6921.9,8560.8,9617.1,9678.9
 "41000","Oregon",8,SAGDP2N,37,"481","   Air transportation ","Millions of current dollars",503.1,502.0,526.6,518.4,394.6,405.8,432.1,490.4,576.5,491.6,614.5,608.6,662.0,855.0,772.8,964.2,953.3,1063.0,1170.5,1294.5,1390.6,1434.8,1509.0,525.5,933.1,1397.6,1519.4
 "41000","Oregon",8,SAGDP2N,38,"482","   Rail transportation ","Millions of current dollars",248.3,270.4,271.1,276.0,275.7,259.0,272.5,303.0,331.7,367.9,360.9,395.2,326.2,336.9,358.4,375.4,406.8,434.0,447.8,413.5,430.9,449.2,434.0,380.0,419.6,463.9,474.7
 "41000","Oregon",8,SAGDP2N,39,"483","   Water transportation ","Millions of current dollars",127.4,122.6,119.2,190.8,167.3,135.7,169.0,140.7,153.8,189.9,178.5,188.5,135.9,114.9,103.2,102.1,130.5,119.0,107.9,104.3,91.2,96.2,78.3,63.6,130.0,82.1,88.0
 "41000","Oregon",8,SAGDP2N,40,"484","   Truck transportation ","Millions of current dollars",1081.6,1180.4,1243.2,1343.9,1251.5,1258.0,1332.2,1412.3,1526.1,1691.7,1662.6,1591.3,1410.9,1455.3,1539.4,1628.7,1693.4,1875.5,2084.5,2167.0,2318.1,2413.1,2479.1,2512.9,2946.3,3227.3,3205.9
 "41000","Oregon",8,SAGDP2N,41,"485","   Transit and ground passenger transportation ","Millions of current dollars",159.5,142.0,149.4,159.8,170.2,180.0,189.4,208.9,214.0,239.4,245.3,261.5,295.5,323.1,353.3,400.6,404.4,431.7,467.8,494.1,542.6,583.6,628.9,460.8,539.2,551.8,642.3
 "41000","Oregon",8,SAGDP2N,42,"486","   Pipeline transportation ","Millions of current dollars",20.9,38.3,43.7,33.5,6.7,4.7,8.2,9.0,10.5,14.7,16.9,17.8,7.7,8.3,13.8,14.9,16.2,15.0,22.6,23.2,25.2,26.3,27.2,38.4,50.8,45.0,38.1
 "41000","Oregon",8,SAGDP2N,43,"487-488,492","   Other transportation and support activities ","Millions of current dollars",651.3,688.4,673.9,763.0,765.7,804.9,891.1,1103.8,1151.6,1176.7,1081.3,1135.7,1012.2,1059.1,1091.6,1088.8,1119.1,1190.6,1324.9,1385.2,1454.7,1531.4,1605.8,1940.3,2403.2,2662.9,2504.8
 "41000","Oregon",8,SAGDP2N,44,"493","   Warehousing and storage ","Millions of current dollars",269.5,346.9,345.7,374.2,362.0,368.8,373.9,421.7,466.9,471.1,482.7,515.1,490.1,465.8,448.4,458.2,426.1,434.0,440.0,483.3,513.3,608.9,784.0,1000.5,1138.6,1186.4,1205.8
 "41000","Oregon",8,SAGDP2N,45,"51","  Information ","Millions of current dollars",3218.6,3353.5,3824.2,3790.9,4160.4,4208.7,4370.1,4782.1,4968.6,5255.5,5850.9,6257.4,6101.0,6302.2,6393.4,6284.4,6501.5,6751.5,7242.8,7428.7,8229.4,8536.8,9271.7,9815.8,11339.2,12799.0,14446.3
 "41000","Oregon",8,SAGDP2N,46,"511","   Publishing industries (except Internet) ","Millions of current dollars",1103.0,1176.3,1496.7,1423.1,1513.4,1670.7,1864.7,2029.0,2260.9,2266.7,2734.4,2752.2,2588.4,2718.6,2814.6,2753.3,2830.7,2985.2,3174.7,3375.6,3722.3,3908.2,4314.8,4553.0,5402.0,5562.8,6201.9
 "41000","Oregon",8,SAGDP2N,47,"512","   Motion picture and sound recording industries ","Millions of current dollars",147.2,177.3,266.7,217.5,395.3,330.6,204.9,252.6,204.2,265.9,383.4,434.2,482.1,400.7,463.4,490.9,461.8,458.9,531.9,597.7,607.7,591.3,570.4,500.0,561.2,699.2,866.2
 "41000","Oregon",8,SAGDP2N,48,"515,517","   Broadcasting (except Internet) and telecommunications ","Millions of current dollars",1745.0,1732.8,1809.5,1978.2,1914.6,1774.3,1823.7,1900.2,1925.3,1973.0,1960.4,1977.1,1887.5,1876.5,1787.5,1798.6,1999.1,1999.3,2111.7,1924.7,2229.4,2202.3,2159.0,2120.4,2196.0,2413.6,2576.5
 "41000","Oregon",8,SAGDP2N,49,"518-519","   Data processing, hosting, and other information services ","Millions of current dollars",223.5,267.2,251.4,172.1,337.1,433.0,476.7,600.4,578.2,749.9,772.8,1093.9,1143.1,1306.3,1327.9,1241.6,1209.8,1308.2,1424.4,1530.7,1670.0,1835.0,2227.5,2642.3,3179.9,4123.4,4801.7
 "41000","Oregon",8,SAGDP2N,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Millions of current dollars",18554.1,18951.5,19675.5,21056.4,22166.2,22452.9,23334.3,23712.5,25880.6,27094.3,28836.5,29886.3,30573.9,31216.0,31674.9,32412.8,32747.3,35168.6,37498.7,40905.9,43732.8,46726.7,48424.3,50077.4,52380.6,55940.2,60152.2
 "41000","Oregon",8,SAGDP2N,51,"52","   Finance and insurance ","Millions of current dollars",4927.9,5537.9,5124.5,5546.3,5409.7,5755.3,6092.0,6038.5,6654.4,7110.4,7231.4,6300.7,7049.7,6910.6,7212.2,7858.9,7209.9,8699.5,9432.9,10529.3,10816.6,11558.0,11820.4,12898.6,13462.6,13498.6,14107.3
 "41000","Oregon",8,SAGDP2N,52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services ","Millions of current dollars",2195.3,2594.1,2244.7,2235.3,2187.7,2627.4,2885.9,2582.6,2594.5,2975.0,2853.4,2422.3,2979.4,2832.8,3136.8,3588.0,2952.8,3529.1,3701.6,3874.3,4724.1,5022.6,5194.6,4927.9,5477.8,5298.5,5490.3
 "41000","Oregon",8,SAGDP2N,53,"523","    Securities, commodity contracts, and other financial investments and related activities ","Millions of current dollars",535.8,548.5,542.0,606.2,677.5,639.2,611.4,602.5,729.8,853.9,769.9,411.0,666.6,689.5,621.7,833.2,925.1,867.7,892.9,975.8,1006.6,1132.9,1075.8,1217.2,1407.5,1326.6,1354.8
 "41000","Oregon",8,SAGDP2N,54,"524","    Insurance carriers and related activities ","Millions of current dollars",2174.3,2349.7,2280.6,2656.0,2496.8,2450.0,2555.5,2799.1,3199.6,3263.4,3593.8,3454.5,3395.0,3374.3,3440.3,3419.9,3319.6,4283.5,4754.5,5671.0,5079.5,5399.7,5541.8,6744.9,6548.1,6833.9,7217.5
 "41000","Oregon",8,SAGDP2N,55,"525","    Funds, trusts, and other financial vehicles ","Millions of current dollars",22.4,45.6,57.2,48.9,47.7,38.7,39.2,54.2,130.5,18.1,14.3,12.9,8.8,14.0,13.5,17.9,12.4,19.2,83.9,8.2,6.4,2.8,8.3,8.7,29.1,39.5,44.8
 "41000","Oregon",8,SAGDP2N,56,"53","   Real estate and rental and leasing ","Millions of current dollars",13626.2,13413.6,14551.0,15510.1,16756.5,16697.6,17242.3,17674.0,19226.2,19983.9,21605.1,23585.6,23524.2,24305.5,24462.6,24553.9,25537.3,26469.1,28065.8,30376.6,32916.2,35168.7,36603.8,37178.8,38918.0,42441.6,46044.9
 "41000","Oregon",8,SAGDP2N,57,"531","    Real estate ","Millions of current dollars",12455.3,12208.5,13244.8,14069.3,15195.5,15154.2,15827.8,16434.1,17869.6,18146.8,19869.3,21473.3,21833.4,22895.3,23453.3,23570.8,24465.8,25143.6,26277.3,27720.1,29748.7,31741.0,33523.3,34217.7,36226.8,39573.2,42838.4
 "41000","Oregon",8,SAGDP2N,58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets ","Millions of current dollars",1171.0,1205.1,1306.1,1440.8,1561.0,1543.4,1414.5,1239.9,1356.7,1837.1,1735.7,2112.3,1690.8,1410.1,1009.4,983.1,1071.5,1325.5,1788.6,2656.5,3167.5,3427.8,3080.5,2961.1,2691.2,2868.4,3206.5
 "41000","Oregon",8,SAGDP2N,59,"54,55,56","  Professional and business services ","Millions of current dollars",8798.8,9082.1,9609.9,10761.7,11152.5,11217.1,11664.5,12376.7,13291.4,14359.8,15543.7,16582.9,15683.2,16209.9,16914.1,17936.5,20500.9,21929.0,23984.1,25241.1,27098.4,29092.7,30813.9,31117.5,35451.8,37750.7,40702.9
 "41000","Oregon",8,SAGDP2N,60,"54","   Professional, scientific, and technical services ","Millions of current dollars",4665.5,4835.8,4955.4,5448.6,5686.1,5683.9,5851.4,6263.7,6524.9,6991.4,7577.8,8413.2,8039.6,8353.4,8960.2,9496.1,9952.1,10579.0,11437.1,12279.3,13259.3,14518.9,15260.8,15034.4,16867.2,18417.9,20094.0
 "41000","Oregon",8,SAGDP2N,61,"5411","    Legal services ","Millions of current dollars",817.0,940.2,980.6,1041.2,1115.4,1154.2,1228.4,1334.4,1394.8,1517.2,1646.4,1863.3,1721.4,1656.6,1695.6,1654.9,1659.9,1680.1,1782.8,1913.3,1974.5,2078.3,2177.9,2230.9,2438.0,2553.3,2761.3
 "41000","Oregon",8,SAGDP2N,62,"5415","    Computer systems design and related services ","Millions of current dollars",689.8,803.6,844.6,1005.5,940.4,733.0,793.7,878.4,861.6,911.3,997.5,1124.7,1175.6,1268.6,1473.4,1743.9,1942.7,2056.9,2247.7,2414.7,2784.5,3096.0,3197.2,3017.3,3183.8,3461.6,3487.2
 "41000","Oregon",8,SAGDP2N,63,"5412-5414,5416-5419","    Miscellaneous professional, scientific, and technical services ","Millions of current dollars",3158.7,3092.0,3130.1,3401.9,3630.3,3796.7,3829.3,4050.9,4268.5,4562.9,4933.9,5425.2,5142.6,5428.1,5791.2,6097.3,6349.6,6841.9,7406.7,7951.2,8500.3,9344.5,9885.8,9786.2,11245.5,12403.1,13845.5
 "41000","Oregon",8,SAGDP2N,64,"55","   Management of companies and enterprises ","Millions of current dollars",1758.2,1747.9,1958.4,2326.4,2431.1,2303.1,2442.3,2604.9,2804.7,3097.2,3412.0,3535.6,3330.5,3412.0,3453.2,3625.8,5601.3,6053.8,6953.4,7092.0,7531.0,7840.7,8463.7,9050.5,10563.9,9999.6,10984.4
 "41000","Oregon",8,SAGDP2N,65,"56","   Administrative and support and waste management and remediation services ","Millions of current dollars",2375.1,2498.4,2696.2,2986.7,3035.4,3230.1,3370.7,3508.1,3961.8,4271.2,4553.9,4634.1,4313.1,4444.5,4500.7,4814.5,4947.5,5296.2,5593.6,5869.8,6308.0,6733.2,7089.4,7032.6,8020.7,9333.1,9624.5
 "41000","Oregon",8,SAGDP2N,66,"561","    Administrative and support services ","Millions of current dollars",2122.8,2223.0,2387.9,2637.2,2662.2,2829.7,2936.4,3086.0,3483.5,3803.8,4016.5,4093.6,3735.1,3792.2,3919.8,4204.2,4379.3,4702.1,5021.3,5290.7,5638.3,6010.9,6376.6,6298.9,7196.5,8450.5,8630.6
 "41000","Oregon",8,SAGDP2N,67,"562","    Waste management and remediation services ","Millions of current dollars",252.3,275.4,308.3,349.5,373.2,400.4,434.3,422.2,478.3,467.4,537.4,540.4,578.0,652.4,580.9,610.3,568.2,594.1,572.3,579.1,669.7,722.3,712.8,733.7,824.2,882.6,993.9
 "41000","Oregon",8,SAGDP2N,68,"61,62","  Educational services, health care, and social assistance ","Millions of current dollars",6564.8,6876.0,7360.6,7986.2,8611.8,9304.8,10191.9,10959.9,11518.1,12637.7,13328.4,14635.7,15096.9,15608.2,16131.0,16975.4,17476.2,18110.0,19575.3,20880.3,21811.6,22680.8,23984.6,24114.5,25866.2,27681.2,30465.0
 "41000","Oregon",8,SAGDP2N,69,"61","   Educational services ","Millions of current dollars",650.7,677.9,761.8,815.1,863.3,895.2,1002.3,1156.3,1198.0,1309.3,1339.4,1494.5,1661.8,1748.3,1811.8,1960.5,1978.4,1984.9,2002.0,2084.2,2020.7,2095.1,2166.1,2002.7,2122.8,2310.7,2488.4
 "41000","Oregon",8,SAGDP2N,70,"62","   Health care and social assistance ","Millions of current dollars",5914.1,6198.1,6598.8,7171.1,7748.5,8409.6,9189.6,9803.7,10320.0,11328.4,11989.0,13141.2,13435.1,13859.9,14319.2,15015.0,15497.8,16125.1,17573.3,18796.1,19790.9,20585.6,21818.5,22111.8,23743.3,25370.5,27976.6
 "41000","Oregon",8,SAGDP2N,71,"621","    Ambulatory health care services ","Millions of current dollars",3108.5,3179.9,3323.5,3592.2,3846.4,4125.0,4363.6,4652.8,4996.3,5654.1,5964.3,6556.5,6496.5,6715.8,7005.7,7304.6,7573.8,7795.4,8402.2,8985.2,9515.0,9826.2,10428.7,10076.4,11013.4,11677.0,12860.8
 "41000","Oregon",8,SAGDP2N,72,"622","    Hospitals ","Millions of current dollars",1644.7,1751.5,1880.6,2032.5,2270.3,2530.3,2788.8,3048.5,3159.4,3404.7,3655.7,4035.5,4290.1,4362.2,4566.2,4821.9,4873.5,5023.1,5559.7,5853.2,6157.3,6390.0,6739.3,6912.7,7329.1,7638.0,8187.8
 "41000","Oregon",8,SAGDP2N,73,"623","    Nursing and residential care facilities ","Millions of current dollars",673.7,724.0,783.6,860.2,903.5,987.2,1035.3,1083.1,1093.4,1155.5,1218.0,1333.4,1393.5,1477.9,1479.1,1545.1,1657.5,1754.7,1905.7,2050.2,2177.5,2312.2,2429.0,2575.8,2681.7,2989.1,3371.0
 "41000","Oregon",8,SAGDP2N,74,"624","    Social assistance ","Millions of current dollars",487.2,542.7,611.0,686.2,728.3,767.2,1001.9,1019.3,1070.9,1114.1,1151.1,1215.9,1255.0,1303.9,1268.2,1343.3,1393.1,1551.9,1705.8,1907.4,1941.0,2057.3,2221.5,2546.8,2719.1,3066.4,3556.9
 "41000","Oregon",8,SAGDP2N,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Millions of current dollars",2927.1,3181.5,3455.1,3803.4,3830.6,4077.4,4184.7,4441.5,4695.5,5030.5,5368.8,5186.7,5106.3,5379.7,5951.2,6621.2,6714.8,7495.2,8432.1,9143.1,9971.4,10798.6,11095.3,8635.5,11209.0,12515.4,14314.9
 "41000","Oregon",8,SAGDP2N,76,"71","   Arts, entertainment, and recreation ","Millions of current dollars",666.4,721.0,757.3,845.3,828.7,897.5,916.2,944.1,985.2,1045.9,1142.7,992.9,981.0,1049.9,1330.1,1531.0,1551.8,1669.4,1744.6,1903.9,2051.8,2215.5,2240.7,1729.3,2217.6,2760.4,3205.4
 "41000","Oregon",8,SAGDP2N,77,"711-712","    Performing arts, spectator sports, museums, and related activities ","Millions of current dollars",276.8,343.3,358.7,420.5,446.4,496.8,492.1,506.4,532.3,543.7,587.7,439.1,431.4,479.6,756.5,909.6,905.3,958.7,968.1,1053.8,1158.9,1248.1,1289.6,972.7,1200.4,1480.6,1733.4
 "41000","Oregon",8,SAGDP2N,78,"713","    Amusement, gambling, and recreation industries ","Millions of current dollars",389.6,377.7,398.6,424.8,382.3,400.7,424.1,437.7,452.9,502.2,555.0,553.7,549.5,570.2,573.6,621.4,646.5,710.6,776.6,850.1,892.9,967.4,951.1,756.7,1017.2,1279.8,1472.1
 "41000","Oregon",8,SAGDP2N,79,"72","   Accommodation and food services ","Millions of current dollars",2260.7,2460.5,2697.8,2958.1,3001.8,3179.8,3268.4,3497.3,3710.3,3984.6,4226.1,4193.8,4125.4,4329.8,4621.0,5090.2,5163.0,5825.9,6687.4,7239.2,7919.6,8583.1,8854.6,6906.2,8991.4,9755.0,11109.5
